#Measurement:		IV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		100113_20220701
#Timestamp:		1.7.2022 9:47 
#Voltage delay:		5.0 s
#Switch delay:		0.3 s
#Compliance level:		1000.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		None
#Vltg. sign inversion?:	1
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV_analysis.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-199--invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	 -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_100113_20220701\HPK_8in_198ch_2019_100113_20220701_IV.pdf" --IV  --select -1000  --if SELECTOR:PADNUM:VAL  --pn 0 --invertx --invertVal -g "C:\Users\probe-station\Desktop\MasterHexDAQ\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\MasterHexDAQ\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\IV1to1000default.txt
#CV correction file:		None
#Comments:		

#Voltage	#Channel	#Current    	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#n/a       
#[V]    	#       	#[nA]       	#[nA]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     
-900.0  	106     	-2.748835E+0	4.037772E-4	-6.42E+2   	-899.97   	3375.67	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	107     	-2.904145E+0	1.376893E-4	-6.42E+2   	-899.97   	3377.01	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	108     	-3.004406E+0	4.596738E-5	-6.42E+2   	-899.97   	3378.43	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	109     	-3.125238E+0	3.119204E-4	-6.42E+2   	-899.97   	3379.85	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	110     	-3.292154E+0	3.165633E-4	-6.42E+2   	-899.97   	3381.27	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	111     	-1.828539E+0	1.396579E-4	-6.38E+2   	-899.97   	3382.63	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	112     	-2.434950E+0	3.898166E-4	-6.38E+2   	-899.97   	3385.54	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	113     	-3.181904E+0	2.069042E-4	-6.38E+2   	-899.97   	3387.71	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	114     	-3.054611E+0	8.951164E-5	-6.38E+2   	-899.97   	3389.03	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	115     	-2.906896E+0	9.199457E-5	-6.38E+2   	-899.97   	3390.34	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	116     	-2.812854E+0	2.805821E-4	-6.38E+2   	-899.97   	3391.66	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	117     	-2.786577E+0	1.272124E-4	-6.38E+2   	-899.97   	3392.99	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	118     	-2.843433E+0	5.883681E-4	-6.38E+2   	-899.97   	3394.33	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	119     	-2.780078E+0	3.230624E-4	-6.38E+2   	-899.97   	3395.73	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	120     	-2.822625E+0	6.541058E-4	-6.38E+2   	-899.97   	3397.15	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	121     	-2.757424E+0	1.616704E-4	-6.39E+2   	-899.97   	3398.51	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	122     	-2.832859E+0	2.359597E-4	-6.39E+2   	-899.97   	3400.95	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	123     	-2.956531E+0	2.930648E-4	-6.39E+2   	-899.97   	3402.26	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	124     	-3.100262E+0	6.929618E-4	-6.39E+2   	-899.97   	3403.65	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	125     	-3.214884E+0	3.729750E-4	-6.39E+2   	-899.97   	3405.01	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	126     	-2.443061E+0	2.353699E-4	-6.39E+2   	-899.97   	3406.38	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	127     	-2.292088E+0	1.894131E-4	-6.39E+2   	-899.97   	3407.71	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	128     	-3.105960E+0	5.783886E-5	-6.39E+2   	-899.97   	3409.13	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	129     	-3.025418E+0	1.938100E-4	-6.39E+2   	-899.97   	3410.55	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	130     	-2.908896E+0	1.857453E-4	-6.39E+2   	-899.97   	3411.91	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	131     	-2.903611E+0	2.279496E-4	-6.37E+2   	-899.97   	3413.22	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	132     	-2.724935E+0	1.844804E-4	-6.37E+2   	-899.97   	3415.66	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	133     	-2.832704E+0	1.367565E-4	-6.37E+2   	-899.97   	3417.05	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	134     	-2.816879E+0	5.006329E-5	-6.37E+2   	-899.97   	3418.42	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	135     	-2.698552E+0	3.417938E-4	-6.37E+2   	-899.97   	3419.78	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	136     	-2.856192E+0	1.854751E-4	-6.37E+2   	-899.97   	3421.12	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	137     	-4.246047E+0	2.088572E-4	-6.37E+2   	-899.97   	3422.43	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	138     	-3.091403E+0	5.159780E-5	-6.37E+2   	-899.97   	3423.76	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	139     	-3.156419E+0	6.147246E-4	-6.37E+2   	-899.97   	3425.09	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	140     	-2.301870E+0	1.562861E-4	-6.37E+2   	-899.97   	3426.41	23.5 	18.9 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	141     	-2.351576E+0	4.056382E-4	-6.35E+2   	-899.97   	3427.73	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	142     	-2.602149E+0	1.635757E-4	-6.35E+2   	-899.97   	3430.17	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	143     	-7.516660E-1	2.346319E-4	-6.35E+2   	-899.97   	3431.48	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	144     	-3.040260E+0	2.483727E-4	-6.35E+2   	-899.97   	3433.30	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	145     	-3.448235E+0	5.616194E-4	-6.35E+2   	-899.97   	3435.54	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	146     	-3.596193E+0	4.025635E-4	-6.35E+2   	-899.97   	3436.90	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	147     	-2.784699E+0	1.314242E-4	-6.35E+2   	-899.97   	3438.26	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	148     	-2.746202E+0	1.626940E-4	-6.35E+2   	-899.97   	3439.60	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	149     	-2.746451E+0	1.490280E-4	-6.35E+2   	-899.97   	3441.03	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	150     	-2.875657E+0	2.009652E-4	-6.35E+2   	-899.97   	3442.45	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	151     	-3.608846E+0	2.715087E-4	-6.39E+2   	-899.97   	3443.80	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	152     	-3.105685E+0	2.916042E-4	-6.39E+2   	-899.97   	3446.30	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	153     	-2.545270E+0	2.347169E-4	-6.39E+2   	-899.97   	3447.63	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	154     	-7.701501E-1	8.906320E-5	-6.39E+2   	-899.97   	3448.96	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	155     	-2.362808E+0	1.756047E-4	-6.39E+2   	-899.97   	3450.69	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	156     	-2.353660E+0	5.963221E-5	-6.39E+2   	-899.97   	3452.89	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	157     	-3.097156E+0	1.061273E-4	-6.39E+2   	-899.97   	3454.23	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	158     	-3.050536E+0	2.638794E-4	-6.39E+2   	-899.97   	3455.59	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	159     	-3.065357E+0	2.782900E-4	-6.39E+2   	-899.97   	3456.96	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	160     	-2.930272E+0	4.330096E-4	-6.39E+2   	-899.97   	3458.29	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	161     	-2.900841E+0	5.385400E-4	-6.34E+2   	-899.97   	3459.71	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	162     	-2.351981E+0	2.507249E-4	-6.34E+2   	-899.97   	3462.15	23.5 	18.8 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	163     	-7.174556E-1	4.314624E-4	-6.34E+2   	-899.97   	3463.57	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	164     	-2.910219E+0	1.856080E-4	-6.34E+2   	-899.97   	3465.34	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	165     	-2.998361E+0	3.046659E-4	-6.34E+2   	-899.97   	3467.50	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	166     	-3.078586E+0	2.721035E-4	-6.34E+2   	-899.97   	3468.87	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	167     	-3.121308E+0	9.880452E-5	-6.34E+2   	-899.97   	3470.27	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	168     	-2.362159E+0	3.660073E-4	-6.34E+2   	-899.97   	3471.63	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	169     	-2.285898E+0	1.685734E-4	-6.34E+2   	-899.97   	3472.94	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	170     	-3.142764E+0	1.285159E-4	-6.34E+2   	-899.97   	3474.28	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	171     	-3.037926E+0	7.977468E-5	-6.36E+2   	-899.97   	3475.59	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	172     	-3.060035E+0	2.628009E-4	-6.36E+2   	-899.97   	3478.02	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	173     	-3.031535E+0	4.233454E-4	-6.36E+2   	-899.97   	3479.43	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	174     	-2.994829E+0	2.339038E-4	-6.36E+2   	-899.97   	3480.79	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	175     	-2.993676E+0	2.581828E-4	-6.36E+2   	-899.97   	3482.11	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	176     	-3.025621E+0	2.029195E-4	-6.36E+2   	-899.97   	3483.42	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	177     	-3.077983E+0	1.343577E-4	-6.36E+2   	-899.97   	3484.76	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	178     	-4.811169E+0	3.847298E-4	-6.36E+2   	-899.97   	3486.15	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	179     	-2.306300E+0	1.852593E-4	-6.36E+2   	-899.97   	3487.51	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	180     	-2.387198E+0	1.125448E-4	-6.36E+2   	-899.97   	3488.87	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	181     	-3.203357E+0	2.443283E-4	-6.37E+2   	-899.97   	3490.21	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	182     	-3.124669E+0	1.161221E-4	-6.37E+2   	-899.97   	3492.65	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	183     	-3.070322E+0	2.116601E-5	-6.37E+2   	-899.97   	3494.01	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	184     	-3.031574E+0	2.357485E-4	-6.37E+2   	-899.97   	3495.32	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	185     	-3.005027E+0	4.511186E-4	-6.37E+2   	-899.97   	3496.67	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	186     	-7.953522E+0	9.157082E-3	-6.37E+2   	-899.97   	3497.99	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	187     	-3.108876E+0	1.534699E-4	-6.37E+2   	-899.97   	3499.38	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	188     	-3.230868E+0	6.698010E-5	-6.37E+2   	-899.97   	3500.80	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	189     	-2.445643E+0	2.021913E-4	-6.37E+2   	-899.97   	3502.23	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	190     	-1.774454E+0	1.196370E-4	-6.37E+2   	-899.97   	3503.65	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	191     	-3.363782E+0	3.039117E-4	-6.34E+2   	-899.97   	3505.38	23.5 	18.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	192     	-3.303831E+0	2.815694E-4	-6.34E+2   	-899.97   	3508.73	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	193     	-3.346623E+0	3.340439E-4	-6.34E+2   	-899.97   	3510.06	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	194     	-3.267463E+0	8.966791E-5	-6.34E+2   	-899.97   	3511.39	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	195     	-3.286395E+0	1.265715E-4	-6.34E+2   	-899.97   	3512.79	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	196     	-3.254944E+0	2.386071E-4	-6.34E+2   	-899.97   	3514.15	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	197     	-3.391806E+0	2.739897E-4	-6.34E+2   	-899.97   	3515.46	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	198     	-1.804518E+0	2.090558E-4	-6.34E+2   	-899.97   	3516.87	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	199     	-2.699401E+1	1.073499E-3	-6.34E+2   	-899.97   	3518.70	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	200     	8.842616E-4 	2.423392E-4	-6.34E+2   	-899.97   	3520.87	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	201     	9.185776E-4 	1.007359E-4	-6.37E+2   	-899.97   	3522.59	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	202     	5.925437E-4 	9.204146E-5	-6.37E+2   	-899.97   	3525.04	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	203     	8.450049E-4 	4.760704E-5	-6.37E+2   	-899.97   	3526.43	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	204     	7.491654E-4 	8.371689E-4	-6.37E+2   	-899.97   	3527.85	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	205     	6.217832E-4 	1.194960E-4	-6.37E+2   	-899.97   	3529.20	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	206     	7.197897E-4 	3.872972E-4	-6.37E+2   	-899.97   	3530.51	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-900.0  	207     	1.219500E-3 	4.129028E-4	-6.37E+2   	-899.97   	3531.91	23.5 	18.6 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-1000.0 	1       	-2.409674E+0	2.833837E-4	-1.04E+3   	-999.96   	3565.82	23.5 	18.5 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
