#Measurement:		IV
#Sensor type:		HPK_8in_198ch_2019
#Needle measurement:	0
#Identifier:		N4792_18_03242022_FullRetest
#Timestamp:		24.3.2022 13:44 
#Voltage delay:		5.0 s
#Switch delay:		0.3 s
#Compliance level:		425.00 uA
#Mask pads above:		5.00 uA
#Voltage limit:		1000.0 V
#LCR freq.:		2000 Hz
#LCR voltg.:		0.50 V
#Repeat:			1
#Sampling number:		3
#Source as DMM:		0
#Custom channels:		None
#Masked channels:		
199
#Vltg. sign inversion?:	0
#VISA source:		GPIB0::24::INSTR
#VISA DMM:		GPIB0::14::INSTR
#VISA LCR:		GPIB0::17::INSTR
#HexPlot cmd:		\\cern.ch\dfs\Users\h\hgsensor\Desktop\HexDAQ\bin\HexPlot.exe -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.pdf" --IV  --select -850  --if SELECTOR:PADNUM:VAL  --pn 0  -g "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot analysis cmd:	\\cern.ch\dfs\Users\h\hgsensor\Desktop\HexDAQ\bin\HexPlot.exe -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV_analysis.pdf" --IV  --select -850  --if SELECTOR:PADNUM:VAL -p PAD --sc 1-175 -g "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\src\..\geo\hex_positions_HPK_198ch_8inch_edge_ring_testcap.txt" --colorpalette 1
#HexPlot on matrix cmd:	\\cern.ch\dfs\Users\h\hgsensor\Desktop\HexDAQ\bin\HexPlot.exe -i "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.txt" -o  "C:\Users\probe-station\CernBox\FSUHGCAL\HGCSiliconRawData\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest\HPK_8in_198ch_2019_N4792_18_03242022_FullRetest_IV.pdf" --IV  --select -850  --if SELECTOR:PADNUM:VAL  --pn 0  -g "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\geo\switch_matrix.txt" -m "C:\Users\probe-station\Desktop\HGCAL_sensor_tests-master\oldHGCAL_sensor_tests-master\src\..\maps\Probe_card_HPK_8in_198ch_2019.txt"  --colorpalette 1
#Voltage file:		C:\Users\probe-station\Desktop\Voltage_Files\IV1to850cern.txt
#CV correction file:		None
#Comments:		Full IV+ CV retest of sensor to check performance on grading criteria, and if changes have occurred since last full test (Nov 2021)

#Voltage	#Channel	#Current    	#Error     	#Tot. curr.	#Act. vlt.	#Time  	#Temp	#Hum.	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#Error     	#n/a       	#n/a       
#[V]    	#       	#[nA]       	#[nA]      	#[nA]      	#[V]      	#[s]   	#[C] 	#[%] 	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     	#[n/a]     
-650.0  	167     	-2.755308E+0	1.710911E-2	-1.71E+5   	-649.99   	4635.37	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	168     	-2.032615E+0	2.316517E-3	-1.71E+5   	-649.99   	4636.69	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	169     	-1.753237E+0	1.433228E-3	-1.71E+5   	-649.99   	4638.01	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	170     	-2.495103E+0	4.470738E-3	-1.71E+5   	-649.99   	4639.74	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	171     	-2.810885E+0	1.172400E-3	-1.64E+5   	-649.99   	4641.89	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	172     	-3.655441E+0	3.641333E-2	-1.64E+5   	-649.99   	4644.28	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	173     	-3.534465E+0	4.367542E-3	-1.64E+5   	-649.99   	4645.61	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	174     	-3.502455E+0	4.471568E-3	-1.64E+5   	-649.99   	4646.93	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	175     	-3.491364E+0	1.371392E-3	-1.64E+5   	-649.99   	4648.25	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	176     	-3.471452E+0	3.885695E-3	-1.64E+5   	-649.99   	4649.57	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	177     	-2.962622E+0	4.899630E-3	-1.64E+5   	-649.99   	4650.90	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	178     	-2.724627E+0	7.849560E-4	-1.64E+5   	-649.99   	4652.22	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	179     	-1.810091E+0	4.857774E-3	-1.64E+5   	-649.99   	4653.55	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	180     	-1.902359E+0	6.169113E-3	-1.64E+5   	-649.99   	4655.28	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	181     	-2.605586E+0	2.836322E-3	-1.61E+5   	-649.99   	4656.60	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	182     	-3.112466E+0	2.577139E-3	-1.61E+5   	-649.99   	4659.82	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	183     	-3.431947E+0	7.153189E-3	-1.61E+5   	-649.99   	4661.14	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	184     	-3.458780E+0	6.398353E-3	-1.61E+5   	-649.99   	4662.46	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	185     	-3.252095E+0	5.571982E-3	-1.61E+5   	-649.99   	4663.78	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	186     	-3.249382E+0	4.665701E-3	-1.61E+5   	-649.99   	4665.10	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	187     	-2.895775E+0	4.930237E-3	-1.61E+5   	-649.99   	4666.42	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	188     	-2.836202E+0	3.475807E-3	-1.61E+5   	-649.99   	4667.74	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	189     	-1.870260E+0	2.067655E-3	-1.61E+5   	-649.99   	4669.06	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	190     	-1.584609E+0	4.240630E-3	-1.61E+5   	-649.99   	4670.80	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	191     	-2.881503E+0	6.142859E-3	-1.70E+5   	-649.99   	4672.13	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	192     	-3.167224E+0	7.174866E-3	-1.70E+5   	-649.99   	4675.35	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	193     	-3.334623E+0	2.809651E-3	-1.70E+5   	-649.99   	4676.67	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	194     	-3.173348E+0	4.891592E-3	-1.70E+5   	-649.99   	4677.99	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	195     	-3.067700E+0	1.123158E-2	-1.70E+5   	-649.99   	4679.31	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	196     	-2.891395E+0	6.367062E-3	-1.70E+5   	-649.99   	4680.64	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	197     	-3.672380E+0	5.752656E-3	-1.70E+5   	-649.99   	4681.95	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	198     	-1.355936E+0	2.961675E-3	-1.70E+5   	-649.99   	4683.28	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	199     	-1.000000E+6	0.000000E+0	-1.70E+5   	-649.99   	4684.71	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	200     	9.759742E-4 	2.492013E-5	-1.70E+5   	-649.99   	4685.04	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	201     	9.960764E-4 	1.826189E-4	-1.60E+5   	-649.99   	4686.36	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	202     	1.473113E-3 	2.220778E-3	-1.60E+5   	-649.99   	4688.76	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	203     	1.079463E-3 	7.487461E-4	-1.60E+5   	-649.99   	4690.08	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	204     	7.810161E-3 	1.274832E-3	-1.60E+5   	-649.99   	4691.40	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	205     	3.209307E-4 	7.477841E-4	-1.60E+5   	-649.99   	4692.73	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	206     	-2.073270E-2	1.887044E-2	-1.60E+5   	-649.99   	4694.05	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-650.0  	207     	-2.430487E-4	5.017852E-3	-1.60E+5   	-649.99   	4695.37	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	1       	-1.198739E+0	6.117371E-4	-3.93E+5   	-699.98   	4738.98	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	2       	-1.623359E+0	4.557774E-3	-3.85E+5   	-699.98   	4741.37	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	3       	-1.576298E+0	3.806090E-3	-3.82E+5   	-699.98   	4743.76	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	4       	-1.615067E+0	3.450249E-3	-3.75E+5   	-699.98   	4746.16	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	5       	-1.629261E+0	2.851325E-3	-3.66E+5   	-699.97   	4748.56	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	6       	-1.604072E+0	4.955410E-3	-3.60E+5   	-699.97   	4750.96	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	7       	-1.708789E+0	5.583340E-3	-3.59E+5   	-699.97   	4753.35	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	8       	-1.869776E+0	4.287677E-3	-3.65E+5   	-699.97   	4755.75	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	9       	-2.326576E+0	2.662219E-3	-3.59E+5   	-699.97   	4758.14	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	10      	-2.245737E+0	3.351270E-3	-3.53E+5   	-699.97   	4761.37	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	11      	-2.181430E+0	6.700858E-3	-3.44E+5   	-699.97   	4763.76	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	12      	-2.134245E+0	3.266544E-3	-3.44E+5   	-699.97   	4766.15	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	13      	-1.811083E+0	6.481970E-3	-3.44E+5   	-699.97   	4767.47	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	14      	-5.069401E-1	1.107670E-2	-3.44E+5   	-699.97   	4769.20	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	15      	-2.796557E+0	5.730652E-3	-3.44E+5   	-699.97   	4770.53	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	16      	-2.249277E+0	4.348456E-3	-3.44E+5   	-699.97   	4772.67	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	17      	-3.352648E+0	7.837185E-3	-3.44E+5   	-699.97   	4773.99	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	18      	-7.922010E+0	1.159083E-3	-3.44E+5   	-699.97   	4775.31	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	19      	-2.338955E+0	8.261096E-3	-3.44E+5   	-699.97   	4776.63	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	20      	-2.167587E+0	1.226401E-2	-3.44E+5   	-699.97   	4777.95	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	21      	-2.134551E+0	3.403295E-3	-3.26E+5   	-699.97   	4779.27	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	22      	-2.116523E+0	5.783582E-3	-3.26E+5   	-699.97   	4781.67	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	23      	-2.128909E+0	6.560760E-3	-3.26E+5   	-699.97   	4783.00	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	24      	-2.122755E+0	1.384017E-3	-3.26E+5   	-699.97   	4784.32	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	25      	-2.541135E+0	1.716468E-3	-3.26E+5   	-699.97   	4785.65	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	26      	-2.747256E+0	3.069564E-3	-3.26E+5   	-699.97   	4786.97	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	27      	-7.746775E+0	6.856547E-3	-3.26E+5   	-699.97   	4788.29	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	28      	-8.465456E+0	2.094679E-2	-3.26E+5   	-699.97   	4789.62	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	29      	-2.437090E+0	4.466553E-3	-3.26E+5   	-699.97   	4790.93	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	30      	-2.200229E+0	3.436768E-3	-3.26E+5   	-699.97   	4792.26	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	31      	-2.162324E+0	4.180137E-3	-3.01E+5   	-699.97   	4793.58	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	32      	-2.167251E+0	7.455451E-3	-3.01E+5   	-699.97   	4795.98	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	33      	-2.106718E+0	6.636274E-3	-3.01E+5   	-699.97   	4797.30	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	34      	-2.097013E+0	3.451786E-3	-3.01E+5   	-699.97   	4798.63	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	35      	-2.151536E+0	3.208578E-3	-3.01E+5   	-699.97   	4799.94	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	36      	-2.839718E+0	2.962682E-3	-3.01E+5   	-699.97   	4801.27	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	37      	-6.511556E+0	2.098490E-3	-3.01E+5   	-699.97   	4802.60	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	38      	-7.844283E+0	3.075242E-3	-3.01E+5   	-699.97   	4803.92	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	39      	-5.028096E+0	1.542125E-3	-3.01E+5   	-699.97   	4805.24	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	40      	-2.458327E+0	3.529347E-3	-3.01E+5   	-699.97   	4806.57	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	41      	-2.244140E+0	4.878659E-3	-2.94E+5   	-699.97   	4807.88	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	42      	-2.193962E+0	3.010839E-3	-2.94E+5   	-699.97   	4810.28	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	43      	-2.147500E+0	9.431885E-3	-2.94E+5   	-699.97   	4811.61	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	44      	-2.195016E+0	4.970305E-3	-2.94E+5   	-699.97   	4812.93	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	45      	-2.214670E+0	1.561198E-3	-2.94E+5   	-699.97   	4814.25	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	46      	-2.643713E+0	4.390561E-3	-2.94E+5   	-699.97   	4815.58	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	47      	-3.387451E+0	4.620462E-3	-2.94E+5   	-699.97   	4816.90	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	48      	-6.938667E+0	1.863009E-2	-2.94E+5   	-699.97   	4818.22	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	49      	-7.468621E+0	1.078789E-2	-2.94E+5   	-699.97   	4819.54	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	50      	-6.057208E+0	3.500555E-3	-2.94E+5   	-699.97   	4820.87	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	51      	-3.821045E+0	6.041545E-3	-2.78E+5   	-699.97   	4822.19	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	52      	-5.616327E+0	1.048926E-3	-2.78E+5   	-699.97   	4824.59	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	53      	1.362178E-3 	1.673524E-4	-2.78E+5   	-699.97   	4825.91	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	54      	-2.241026E+0	5.027760E-3	-2.78E+5   	-699.97   	4827.65	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	55      	-2.213670E+0	4.056968E-3	-2.78E+5   	-699.97   	4829.79	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	56      	-2.334963E+0	3.018639E-3	-2.78E+5   	-699.97   	4831.11	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	57      	-2.427855E+0	2.625437E-3	-2.78E+5   	-699.97   	4832.44	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	58      	-2.930958E+0	5.122608E-3	-2.78E+5   	-699.97   	4833.77	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
-700.0  	59      	-4.403823E+0	2.678634E-3	-2.78E+5   	-699.97   	4835.09	23.2 	52.7 	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0	0.000000E+0
